# Rime user dictionary
#@/db_name	wanxiang_pro
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	9687
#@/user_id	arsiendle_pc
a;ka 	啊	c=9 d=1.45172 t=9687
kě;dk wǒ;pd,pp 	可我	c=2 d=0.0381969 t=9687
kě;dk xī;xx 	可惜	c=1 d=0.000201444 t=9687
kě;dk yǐ;rd,ry 	可以	c=48 d=2.14692 t=9687
kě;dk yǐ;rd,ry bǎ;fb 	可以把	c=1 d=0.0229371 t=9687
kě;dk yǐ;rd,ry de;bu 	可以的	c=3 d=0.746976 t=9687
kě;dk yǐ;rd,ry le;aa,vu 	可以了	c=1 d=0.000982902 t=9687
kěn;ov,vo dìng;bp 	肯定	c=9 d=0.842146 t=9687
kōng;xg,bg háng;xd,xi 	空行	c=1 d=0.161218 t=9687
kōng;xg,bg jiān;mo,om 	空间	c=2 d=0.722535 t=9687
kōng;xg,bg kōng;xg,bg rú;nk yě;gg 	空空如也	c=1 d=3.20865e-10 t=9687
kǎ;bx,ub diǎn;hv 	卡点	c=1 d=0.0123389 t=9687
kǎ;bx,ub dùn;yt 	卡顿	c=1 d=0.358796 t=9687
kǎ;bx,ub kǎ;bx,ub de;bu 	卡卡的	c=1 d=0.923116 t=9687
kǎ;bx,ub piàn;pa,pv 	卡片	c=10 d=1.50191 t=9687
kǎ;bx,ub wǒ;pd,pp 	卡我	c=1 d=0.0124007 t=9687
kǎo;fk dǎ;fd 	拷打	c=0 d=0.0995012 t=9687
kǎo;fk dǎ;fd wǒ;pd,pp 	拷打我	c=1 d=1 t=9687
kǎo;lk diǎn;hv 	考点	c=1 d=0.000347412 t=9687
kǎo;lk lǜ;hx,xh 	考虑	c=1 d=0.308819 t=9687
kǎo;lk lǜ;hx,xh guò;zc 	考虑过	c=1 d=0.0510476 t=9687
kǎo;lk lǜ;hx,xh yí;aa xià;ab,ad 	考虑一下	c=1 d=0.000291637 t=9687
kǒu;aa yīn;lo 	口音	c=2 d=0.00017351 t=9687
la;kl 	啦	c=1 d=0.0124007 t=9687
le;aa,vu 	了	c=188 d=6.55192 t=9687
le;aa,vu nà;el wǒ;pd,pp 	了那我	c=1 d=1.76035e-06 t=9687
lei;kl 	嘞	c=1 d=0.628135 t=9687
liàng;ol 	量	c=1 d=0.000921047 t=9687
lián;eg xiǎng;xx 	联想	c=1 d=1 t=9558
lián;eg xì;ps fāng;dg,wd,dp,dw shì;gy,yg 	联系方式	c=1 d=0.704688 t=9687
lián;zi dài;jb 	连带	c=1 d=0.299692 t=9687
lián;zi dài;jb zhe;yo 	连带着	c=1 d=0.250324 t=9687
liè;dd 	列	c=23 d=0.935371 t=9687
liú;di liàng;ol 	流量	c=2 d=0.99005 t=9687
liú;dw,wd 	刘	c=1 d=0.0335406 t=9687
liú;td,tl,lt 	留	c=3 d=1.4383 t=9687
liú;td,tl,lt le;aa,vu 	留了	c=1 d=0.000112788 t=9687
liú;td,tl,lt le;aa,vu gè;ra,pa 	留了个	c=1 d=0.00316691 t=9687
liú;td,tl,lt xià;ab,ad 	留下	c=2 d=1.01551 t=9687
liú;td,tl,lt xià;ab,ad le;aa,vu 	留下了	c=1 d=0.120032 t=9687
liú;td,tl,lt zhe;yo 	留着	c=1 d=0.782705 t=9687
liú;td,tl,lt zhe;yo de;bu 	留着的	c=1 d=0.110803 t=9687
liǎn;oa,oq máng;ow 	脸盲	c=1 d=0.402524 t=9687
liǎng;ad biàn;zb 	两遍	c=1 d=0.0812682 t=9687
liǎng;ad biān;zl 	两边	c=1 d=0.00267181 t=9687
liǎng;ad bù;ek,ep fēn;bd,db 	两部分	c=1 d=0.000303539 t=9687
liǎng;ad cì;dq 	两次	c=1 d=0.00591656 t=9687
liǎng;ad gè;ra,pa 	两个	c=16 d=1.61704 t=9687
liǎng;ad tóu;dd 	两头	c=1 d=0.0253494 t=9687
liǎng;ad zhǒng;hv 	两种	c=2 d=0.264483 t=9687
liǎng;ad zhǒng;hv xí;ga guàn;xg 	两种习惯	c=1 d=0.0916298 t=9687
liǎo;aa,vu jiě;jn 	了解	c=6 d=0.203803 t=9687
luàn;ug 	乱	c=1 d=0.0439374 t=9687
luàn;ug gǎi;wj,jw 	乱改	c=2 d=0.104142 t=9687
luàn;ug xù;gy 	乱序	c=1 d=0.00035443 t=9687
luàn;ug yìng;oy shè;cu,uc 	乱映射	c=1 d=0.0306538 t=9687
luó;zl jí;ie,iq 	逻辑	c=10 d=1.12277 t=9687
luó;zl jí;ie,iq shàng;aa,ba 	逻辑上	c=1 d=0.0495388 t=9687
làn;hl le;aa,vu 	烂了	c=1 d=0.0792617 t=9687
lái;am,wb 	来	c=32 d=1.84615 t=9687
lái;am,wb ba;kb 	来吧	c=1 d=0.280832 t=9687
lái;am,wb bù;ad,ax jí;nd,pd 	来不及	c=1 d=0.913931 t=9687
lái;am,wb de;xc 	来得	c=1 d=0.0566989 t=9687
lái;am,wb de;xc jí;nd,pd kàn;ou,uo 	来得及看	c=1 d=0.000459671 t=9687
lái;am,wb dào;dv 	来到	c=1 d=0.0958472 t=9687
lái;am,wb le;aa,vu 	来了	c=1 d=0.918512 t=9687
lái;am,wb shuō;yd 	来说	c=2 d=0.053397 t=9687
lái;am,wb yí;aa jù;gk,kg,pk 	来一句	c=1 d=2.52316e-06 t=9687
lái;am,wb zhe;yo 	来着	c=11 d=1.0644 t=9687
lái;am,wb zì;pa,po 	来自	c=4 d=0.307119 t=9687
lái;cl 	莱	c=1 d=0.00201931 t=9687
lán;cj le;aa,vu 	蓝了	c=1 d=0.0012684 t=9687
lán;cj píng;ub 	蓝屏	c=8 d=0.0979719 t=9687
láng;ql 	狼	c=1 d=8.63524e-10 t=9687
lè;pd,px qù;zq 	乐趣	c=1 d=0.00321477 t=9687
lèi;md 	类	c=3 d=0.101467 t=9687
léi;yt 	雷	c=1 d=0.0505395 t=9687
léi;yt shēng;um 	雷声	c=0 d=0.00507928 t=9687
léi;yt ēn;xy 	雷恩	c=0 d=0.0995012 t=9687
lì;hd,dh luò;cl 	利落	c=1 d=0.0340475 t=9687
lì;il shǐ;ad,ki jì;yj lù;au,ua,vu 	历史记录	c=1 d=0.0221482 t=9687
lì;ml 	粒	c=0 d=7.88798e-05 t=9687
lì;ml niú;pa nǎi;nn 	粒牛奶	c=1 d=0.000872824 t=9687
lì;rl rú;nk 	例如	c=21 d=0.826395 t=9687
lì;rl zi;aa,vh 	例子	c=2 d=0.00967547 t=9687
lì;rl zi;aa,vh zhōng;aa,ka 	例子中	c=1 d=0.000953854 t=9687
lìng;kl 	另	c=1 d=0.000450569 t=9687
lìng;kl wài;xb 	另外	c=5 d=0.791621 t=9687
lìng;kl yì;aa zhǒng;hv xíng;pk shì;gy,yg 	另一种形式	c=1 d=1.11685e-06 t=9687
lìng;kl yí;aa gè;ra,pa 	另一个	c=2 d=0.0953797 t=9687
lín;ao,do shí;oc 	临时	c=2 d=0.777846 t=9687
líng;hx,xh mǐn;wm 	灵敏	c=1 d=0.344728 t=9687
líng;hx,xh mǐn;wm dù;gy 	灵敏度	c=1 d=6.67204e-05 t=9687
lù;au,ua,vu gè;ra,pa 	录个	c=1 d=0.00192083 t=9687
lù;au,ua,vu píng;ub 	录屏	c=1 d=1.34381e-06 t=9687
lù;au,ua,vu shì;ju,uj pín;yb 	录视频	c=1 d=0.640824 t=9687
lù;ej 	陆	c=1 d=0.00660109 t=9687
lù;ej yíng;my yíng;my 	陆盈盈	c=1 d=0.0572686 t=9687
lù;yl 	露	c=1 d=0.0261214 t=9687
lù;zg 	路	c=1 d=7.30037e-05 t=9687
lù;zg jìng;xg 	路径	c=2 d=0.0157644 t=9687
lù;zg rén;pd 	路人	c=1 d=0.00112497 t=9687
lùn;yl 	论	c=1 d=0.0422141 t=9687
lún;il xùn;yi 	轮训	c=1 d=1.12807e-06 t=9687
lún;il xún;yx 	轮询	c=14 d=0.345132 t=9687
lā;fl de;xc 	拉得	c=0 d=0.0814647 t=9687
lā;fl de;xc yǒu;ou,uo xiē;ec 	拉得有些	c=1 d=0.818731 t=9687
lā;fl hēi;ad,ha 	拉黑	c=1 d=0.00882647 t=9687
lā;fl qǔ;ey,ye 	拉取	c=6 d=1.81062 t=9687
lā;fl wǒ;pd,pp 	拉我	c=0 d=0.00523397 t=9687
lā;fl wǒ;pd,pp de;bu 	拉我的	c=1 d=0.0526021 t=9687
lǎn;xl de;xc 	懒得	c=1 d=0.615697 t=9687
lǎn;xl de;xc zì;pa,po jǐ;ag,vg gǎi;wj,jw 	懒得自己改	c=1 d=1.46303e-06 t=9687
lǎo;bl,lb 	老	c=1 d=0.00193045 t=9687
lǎo;bl,lb bǎn;mf 	老板	c=2 d=0.0483156 t=9687
lǎo;bl,lb huáng;ad,cb niú;pa 	老黄牛	c=1 d=0.000257369 t=9687
lǎo;bl,lb lǎo;bl,lb shí;bt shí;bt 	老老实实	c=1 d=0.000235217 t=9687
lǎo;bl,lb shì;op,ov 	老是	c=4 d=0.752558 t=9687
lǎo;bl,lb shí;bt shuō;yd 	老实说	c=1 d=0.00778932 t=9687
lǎo;bl,lb shī;ab,aj,db,dj 	老师	c=1 d=0.257947 t=9687
lǎo;bl,lb tóu;dd 	老头	c=1 d=0.349938 t=9687
lǎo;bl,lb yí;aa bèi;if 	老一辈	c=1 d=0.00416933 t=9687
lǎo;rl 	佬	c=1 d=0.0992613 t=9687
lǐ;aa,tt 	里	c=17 d=2.02316 t=9687
lǐ;aa,tt miàn;aa 	里面	c=2 d=0.771052 t=9687
lǐ;ug mào;ve,vm 	礼貌	c=1 d=0.00509243 t=9687
lǐ;wl jiě;jn 	理解	c=4 d=0.831495 t=9687
lǐ;wl jiě;jn yí;aa xià;ab,ad 	理解一下	c=1 d=0.000221519 t=9687
ma;km 	吗	c=45 d=2.24896 t=9687
ma;km 	嘛	c=22 d=1.62153 t=9687
me;ps 	么	c=51 d=3.01435 t=9687
me;ps kàn;ou,uo lái;am,wb 	么看来	c=0 d=2.91637e-05 t=9687
miáo;fm shù;zu 	描述	c=1 d=0.421052 t=9687
miē;gg yě;ky 	乜嘢	c=1 d=0.0114473 t=9687
miǎn;lm miǎn;lm qiǎng;gs qiáng;gs 	勉勉强强	c=1 d=0.0352602 t=9687
miǎo;hu 	秒	c=1 d=0.201897 t=9687
mài;fw dāng;xx láo;cl,lb 	麦当劳	c=1 d=0.00499159 t=9687
mài;fw lǐ;aa,tt 	麦里	c=1 d=0.985112 t=9687
mài;um 	卖	c=1 d=0.0146986 t=9687
màn;dm huà;ak 	漫画	c=1 d=0.0953692 t=9687
màn;xm màn;xm 	慢慢	c=1 d=0.621885 t=9687
má;gl fan;hy 	麻烦	c=1 d=0.744532 t=9687
máng;ow dǎ;fd 	盲打	c=1 d=0.035437 t=9687
máo;pg bìng;bb 	毛病	c=1 d=0.0043831 t=9687
mèi;gw lì;gp 	魅力	c=1 d=0.105928 t=9687
méi;du 	没	c=55 d=3.8825 t=9687
méi;du bàn;lb fǎ;dq 	没办法	c=2 d=0.00381048 t=9687
méi;du bèi;yp 	没被	c=5 d=1.58608 t=9687
méi;du chà;yg 	没差	c=1 d=0.105928 t=9687
méi;du cuò;jx 	没错	c=1 d=0.511709 t=9687
méi;du guān;bt,qd 	没关	c=1 d=0.00246639 t=9687
méi;du huà;yu shuō;yd 	没话说	c=1 d=0.0409665 t=9687
méi;du huà;yu shuō;yd le;aa,vu 	没话说了	c=2 d=1.98506 t=9687
méi;du kàn;ou,uo 	没看	c=1 d=0.157237 t=9687
méi;du kàn;ou,uo dǒng;xd 	没看懂	c=2 d=0.524759 t=9687
méi;du le;aa,vu 	没了	c=2 d=0.585669 t=9687
méi;du lǐ;wl jiě;jn 	没理解	c=1 d=0.00740947 t=9687
méi;du máo;pg bìng;bb 	没毛病	c=1 d=1 t=9530
méi;du shá;ku 	没啥	c=2 d=0.337902 t=9687
méi;du shá;ku chā;yg bié;dl 	没啥差别	c=1 d=0.000441647 t=9687
méi;du shá;ku yòng;kf 	没啥用	c=1 d=0.00304273 t=9687
méi;du shì;aa 	没事	c=9 d=0.456071 t=9687
méi;du shì;aa de;bu 	没事的	c=1 d=0.814647 t=9687
méi;du shì;aa méi;du shì;aa 	没事没事	c=1 d=0.00918669 t=9687
méi;du tài;dd kàn;ou,uo dǒng;xd 	没太看懂	c=1 d=0.000581442 t=9687
méi;du wèn;km,mk tí;uy,yu 	没问题	c=2 d=0.485625 t=9687
méi;du xiě;by 	没写	c=1 d=0.985112 t=9687
méi;du ya;ky 	没呀	c=1 d=0.847894 t=9687
méi;du yòng;kf guò;zc 	没用过	c=1 d=0.204948 t=9687
méi;du yǒu;ou,uo 	没有	c=21 d=1.99423 t=9687
mì;ub,bu mǎ;um 	密码	c=3 d=0.111359 t=9687
mìng;re lìng;rs háng;xd,xi 	命令行	c=1 d=1 t=9641
mìng;re míng;xk 	命名	c=2 d=0.247239 t=9687
mí;zm hu;mh 	迷糊	c=1 d=0.0678809 t=9687
mí;zm mí;zm hū;mh hū;mh de;bu 	迷迷糊糊的	c=1 d=0.138069 t=9687
míng;oo bái;pa,po 	明白	c=0 d=0.000690853 t=9687
míng;oo míng;oo 	明明	c=2 d=0.0988096 t=9687
míng;oo tiān;ad 	明天	c=1 d=0.364219 t=9687
míng;oo xiǎn;oy 	明显	c=1 d=0.00126207 t=9687
míng;xk 	名	c=2 d=0.0136251 t=9687
míng;xk zì;bz 	名字	c=7 d=0.369983 t=9687
míng;xk zì;bz le;aa,vu 	名字了	c=1 d=0.092089 t=9687
mò;ad,am 	末	c=1 d=0.970446 t=9687
mò;ad,am wěi;um 	末尾	c=4 d=0.00504506 t=9687
mò;cd,ct míng;xk qí;ba,ad,hb miào;nu 	莫名其妙	c=1 d=2.58703e-06 t=9687
mò;cd,ct xī;aa 	莫西	c=0 d=0.00558548 t=9687
mò;cd,ct xī;aa mò;cd,ct xī;aa 	莫西莫西	c=1 d=0.0561348 t=9687
mò;dm rán;hq 	漠然	c=1 d=0.00067217 t=9687
mò;hq rèn;yr 	默认	c=5 d=1.95464 t=9687
mò;hq rèn;yr zhí;rv 	默认值	c=1 d=0.321422 t=9687
mó;gm,mg gǎi;wj,jw 	魔改	c=1 d=1 t=9609
mó;gm,mg rán;hq 	魔然	c=7 d=0.867559 t=9687
mó;gm,mg rán;hq mǎ;um 	魔然码	c=2 d=0.446648 t=9687
mó;mm bǎn;pf 	模版	c=3 d=0.611327 t=9687
mó;mm hu;mh 	模糊	c=1 d=0.786628 t=9687
mó;mm hu;mh yīn;lo 	模糊音	c=1 d=0.000880519 t=9687
mó;mm nǐ;fy 	模拟	c=1 d=0.856415 t=9687
mó;mm shì;gy,yg 	模式	c=3 d=0.494268 t=9687
mó;mm xíng;tx 	模型	c=3 d=2.24519 t=9687
mó;om bài;pa,ua,uf 	膜拜	c=1 d=0.000761668 t=9687
mù;aa,om,mu lù;au,ua,vu 	目录	c=6 d=1.919 t=9687
mù;aa,om,mu lù;au,ua,vu qí;ba,ad,hb shí;bt 	目录其实	c=1 d=1 t=9579
mù;aa,om,mu lù;au,ua,vu xià;ab,ad 	目录下	c=1 d=0.0728029 t=9687
mù;aa,om,mu qián;bd,qd 	目前	c=2 d=0.020141 t=9687
mù;om,co dié;im,iy 	暮蝶	c=1 d=0.000808767 t=9687
mā;nm ma;nm 	妈妈	c=1 d=0.995012 t=9687
měi;dy,yd guān;jy,yj 	美观	c=5 d=1.19198 t=9687
měi;dy,yd hǎo;nz 	美好	c=1 d=0.228779 t=9687
měi;pm,rm cì;dq 	每次	c=15 d=3.12173 t=9687
měi;pm,rm gè;ra,pa 	每个	c=1 d=0.0170774 t=9687
měi;pm,rm gè;ra,pa yuè;oy,pa,yt 	每个月	c=1 d=0.000490542 t=9687
měi;pm,rm gè;ra,pa zì;bz 	每个字	c=1 d=0.282239 t=9687
měi;pm,rm miǎo;hu 	每秒	c=1 d=0.759572 t=9687
měi;pm,rm yuè;oy,pa,yt 	每月	c=1 d=0.0102037 t=9687
měi;pm,rm yè;wd,ww 	每夜	c=1 d=7.33697e-05 t=9687
měi;pm,rm yè;wd,ww bǎn;pf 	每夜版	c=1 d=7.12013e-05 t=9687
mǎ;aa,vh 	马	c=1 d=0.70822 t=9687
mǎ;um 	码	c=5 d=1.85499 t=9687
mǎ;um biǎo;fy 	码表	c=3 d=2.9216 t=9621
mǎi;at,vt wán;by 	买完	c=1 d=0.00224287 t=9687
mǎn;dl fēn;bd,db 	满分	c=1 d=0.00869506 t=9687
mǎn;dl yì;xy,lx 	满意	c=1 d=0.000450569 t=9687
mǎn;dl zú;kv 	满足	c=2 d=0.00612752 t=9687
mǒu;gm,mg gè;ra,pa 	某个	c=2 d=0.000130387 t=9687
mǒu;gm,mg xiē;ec rén;pd 	某些人	c=1 d=0.0376283 t=9687
mǒu;gm,mg zhǒng;hv yì;xy,lx yì;di,id shàng;aa,ba 	某种意义上	c=1 d=0.00171216 t=9687
ne;kn 	呢	c=14 d=2.90845 t=9687
niàn;xj 	念	c=4 d=0.00433948 t=9687
nián;ra,pa 	年	c=1 d=0.869358 t=9687
nián;ra,pa dù;gy 	年度	c=0 d=1.0569e-05 t=9687
nián;ra,pa dù;gy cí;ys yún;es,se 	年度词云	c=1 d=0.00010622 t=9687
nián;ra,pa jì;sj 	年纪	c=1 d=0.00408677 t=9687
nián;ra,pa qīng;ig 	年轻	c=1 d=0.000393669 t=9687
nián;ra,pa qīng;ig rén;pd 	年轻人	c=1 d=0.00444934 t=9687
niú;pa 	牛	c=2 d=0.00429639 t=9687
niú;pa nǎi;nn 	牛奶	c=0 d=7.88798e-05 t=9687
niú;pa zi;aa,vh 	牛子	c=1 d=0.0217096 t=9687
niǎo;na,pa 	鸟	c=0 d=0.099005 t=9687
niǎo;na,pa chán;di,dz chán;di,dz chuǎi;fe nǐ;re niǎo;na,pa nán;yv 	鸟潺潺揣你鸟难	c=1 d=0.995012 t=9687
nuó;fn 	挪	c=0 d=0.00875977 t=9687
nuó;fn jìn;zj qù;ts 	挪进去	c=1 d=0.0880368 t=9687
nà;el 	那	c=38 d=1.86242 t=9687
nà;el biān;zl 	那边	c=1 d=0.0290133 t=9687
nà;el bù;ad,ax xíng;xd,xi 	那不行	c=1 d=0.744532 t=9687
nà;el bù;ek,ep fèn;bd,db 	那部分	c=2 d=0.826959 t=9687
nà;el bú;ad,ax jiù;yj 	那不就	c=1 d=0.367879 t=9687
nà;el cái;ap shì;op,ov 	那才是	c=1 d=0.0383884 t=9687
nà;el cì;dq 	那次	c=1 d=0.726149 t=9687
nà;el ge;ra,pa 	那个	c=12 d=1.19734 t=9687
nà;el ge;ra,pa me;ps 	那个么	c=1 d=0.386741 t=9687
nà;el hái;zb shì;op,ov 	那还是	c=1 d=0.000283018 t=9687
nà;el hǎo;nz de;bu 	那好的	c=1 d=0.71177 t=9687
nà;el jiù;yj 	那就	c=5 d=0.67188 t=9687
nà;el jiù;yj shì;op,ov 	那就是	c=4 d=0.625909 t=9687
nà;el kě;dk néng;sb 	那可能	c=2 d=0.0026189 t=9687
nà;el lǐ;aa,tt 	那里	c=2 d=0.0520788 t=9687
nà;el lǐ;aa,tt yǒu;ou,uo 	那里有	c=0 d=6.14315e-05 t=9687
nà;el lǐ;aa,tt yǒu;ou,uo wèn;km,mk tí;uy,yu 	那里有问题	c=1 d=0.000617396 t=9687
nà;el me;ps 	那么	c=4 d=1.00039 t=9687
nà;el nǐ;re 	那你	c=4 d=0.0263905 t=9687
nà;el nǐ;re zì;pa,po jǐ;ag,vg 	那你自己	c=1 d=0.000623599 t=9687
nà;el qí;ba,ad,hb shí;bt 	那其实	c=2 d=0.744532 t=9687
nà;el wǒ;pd,pp 	那我	c=8 d=0.402524 t=9687
nà;el wǒ;pd,pp bù;ad,ax qīng;dq chu;mp,pl 	那我不清楚	c=1 d=0.414783 t=9687
nà;el wǒ;pd,pp gǎn;xx jué;dj,jb 	那我感觉	c=1 d=0.33454 t=9687
nà;el wǒ;pd,pp hái;zb shì;op,ov 	那我还是	c=1 d=0.00612728 t=9687
nà;el wǒ;pd,pp jiù;yj hái;zb shì;op,ov 	那我就还是	c=1 d=0.0389686 t=9687
nà;el wǒ;pd,pp jué;dj,jb de;xc 	那我觉得	c=1 d=0.00144449 t=9687
nà;el wǒ;pd,pp shì;op,ov shuí;yv 	那我是谁	c=2 d=0.0821404 t=9687
nà;el xiē;ec 	那些	c=1 d=0.0121552 t=9687
nà;el yàng;my 	那样	c=1 d=0.0136366 t=9687
nà;el yì;aa háng;xd,xi 	那一行	c=2 d=1.56559 t=9687
nà;el yí;aa kuài;td,tg 	那一块	c=1 d=0.0293049 t=9687
nà;el yǒu;ou,uo 	那有	c=1 d=0.0127784 t=9687
nà;el zhè;zw 	那这	c=0 d=2.91637e-05 t=9687
nà;el zhè;zw me;ps kàn;ou,uo lái;am,wb 	那这么看来	c=1 d=0.000293099 t=9687
nà;el zhè;zw shí;oc 	那这时	c=1 d=0.00530026 t=9687
nà;el zhǒng;hv 	那种	c=1 d=1.3172e-06 t=9687
nà;el zěn;xv me;ps 	那怎么	c=1 d=0.0340475 t=9687
nà;fn 	捺	c=1 d=0.031273 t=9687
nà;kn 	呐	c=4 d=0.224894 t=9687
nài;ce yòng;kf 	耐用	c=1 d=0.557106 t=9687
ná;uh 	拿	c=4 d=0.870091 t=9687
ná;uh dào;dv 	拿到	c=1 d=0.142987 t=9687
ná;uh lái;am,wb 	拿来	c=2 d=0.0315873 t=9687
ná;uh lái;am,wb ba;kb 	拿来吧	c=1 d=0.71177 t=9687
nán;tl hái;zh 	男孩	c=1 d=0.00100779 t=9687
nán;yv 	难	c=0 d=0.099005 t=9687
nán;yv dào;zu 	难道	c=2 d=0.690734 t=9687
nán;yv dǎ;fd 	难打	c=1 d=0.00290884 t=9687
nèi;ad,kr 	内	c=1 d=0.551563 t=9687
nèi;ad,kr biān;zl jù;zj 	内边距	c=2 d=0.185288 t=9687
nèi;ad,kr róng;bg 	内容	c=14 d=0.576718 t=9687
néng;sb 	能	c=24 d=1.25922 t=9687
néng;sb bù;ad,ax néng;sb 	能不能	c=3 d=0.822835 t=9687
néng;sb bǎ;fb 	能把	c=2 d=0.0423027 t=9687
néng;sb fǒu;kb 	能否	c=22 d=1.82636 t=9687
néng;sb pǎo;zb 	能跑	c=1 d=0.0182243 t=9687
néng;sb yòng;kf 	能用	c=1 d=0.000841775 t=9687
nì;zn xiàng;pk 	逆向	c=1 d=0.17552 t=9687
nòng;cw,wc gè;ra,pa 	弄个	c=1 d=0.927743 t=9687
nī;nn 	妮	c=1 d=0.215456 t=9687
nǎ;kn 	哪	c=2 d=1.48983 t=9687
nǎ;kn bù;ek,ep fèn;bd,db 	哪部分	c=2 d=0.231078 t=9687
nǎ;kn ge;ra,pa 	哪个	c=6 d=0.76779 t=9687
nǎ;kn ge;ra,pa shì;op,ov 	哪个是	c=0 d=3.12784e-05 t=9687
nǎ;kn ge;ra,pa shì;op,ov a;ka 	哪个是啊	c=1 d=0.000314351 t=9687
nǎ;kn lǐ;aa,tt 	哪里	c=15 d=1.76599 t=9687
nǎ;kn lǐ;aa,tt ma;km 	哪里吗	c=1 d=0.0665368 t=9687
nǎ;kn lǐ;aa,tt qù;ts le;aa,vu 	哪里去了	c=1 d=1.51514e-06 t=9687
nǎ;kn nián;ra,pa 	哪年	c=1 d=8.0918e-10 t=9687
nǎ;kn pà;xb 	哪怕	c=2 d=0.436049 t=9687
nǎ;kn xiē;ec 	哪些	c=4 d=0.782846 t=9687
nǎ;kn yí;aa kuài;td,tg 	哪一块	c=2 d=0.2563 t=9687
nǎi;nn chá;cm 	奶茶	c=1 d=0.0160027 t=9687
nǐ;re 	你	c=79 d=3.05501 t=9687
nǐ;re bú;ad,ax shì;op,ov 	你不是	c=1 d=0.923116 t=9687
nǐ;re bāng;jb 	你帮	c=1 d=0.173774 t=9687
nǐ;re bāng;jb wǒ;pd,pp 	你帮我	c=1 d=0.995012 t=9687
nǐ;re de;bu 	你的	c=2 d=0.18452 t=9687
nǐ;re de;bu huà;yu 	你的话	c=1 d=0.0347353 t=9687
nǐ;re diàn;ag,og nǎo;ox 	你电脑	c=1 d=0.00305798 t=9687
nǐ;re dào;rd shì;op,ov 	你倒是	c=1 d=0.390628 t=9687
nǐ;re dōu;ev 	你都	c=1 d=0.0359725 t=9687
nǐ;re gāng;dg gāng;dg 	你刚刚	c=1 d=0.00794669 t=9687
nǐ;re gěi;sh 	你给	c=1 d=0.256661 t=9687
nǐ;re huì;ry 	你会	c=1 d=0.255381 t=9687
nǐ;re huì;ry cuò;jx yì;xy,lx le;aa,vu 	你会错意了	c=1 d=0.0167392 t=9687
nǐ;re hái;zb 	你还	c=2 d=0.0365173 t=9687
nǐ;re hǎo;nz 	你好	c=11 d=0.963981 t=9687
nǐ;re hǎo;nz ya;ky 	你好呀	c=1 d=9.66099e-07 t=9687
nǐ;re jué;dj,jb de;xc ne;kn 	你觉得呢	c=4 d=2.35561 t=9687
nǐ;re jué;dj,jb dé;xc 	你觉得	c=2 d=0.423678 t=9687
nǐ;re kàn;ou,uo 	你看	c=1 d=0.980199 t=9687
nǐ;re kàn;ou,uo kàn;ou,uo 	你看看	c=1 d=0.826959 t=9687
nǐ;re lái;am,wb 	你来	c=1 d=0.786628 t=9687
nǐ;re men;rm 	你们	c=3 d=0.018686 t=9687
nǐ;re méi;du 	你没	c=1 d=0.0152985 t=9687
nǐ;re nà;el biān;zl 	你那边	c=1 d=0.774916 t=9687
nǐ;re néng;sb 	你能	c=2 d=0.542401 t=9687
nǐ;re néng;sb fǒu;kb 	你能否	c=2 d=0.460704 t=9687
nǐ;re pāi;fb le;aa,vu 	你拍了	c=0 d=0.0367879 t=9687
nǐ;re pāi;fb le;aa,vu ma;km 	你拍了吗	c=1 d=0.369723 t=9687
nǐ;re pāi;fb le;aa,vu méi;du 	你拍了没	c=-1 d=0 t=9687
nǐ;re qù;ts 	你去	c=1 d=0.00166156 t=9687
nǐ;re rèn;yr shi;yv 	你认识	c=1 d=0.00904991 t=9687
nǐ;re rèn;yr wéi;dd 	你认为	c=1 d=0.433874 t=9687
nǐ;re shuō;yd ne;kn 	你说呢	c=6 d=0.0369794 t=9687
nǐ;re shuō;yd shén;ru me;ps 	你说什么	c=1 d=1 t=9687
nǐ;re shuō;yd shén;ru me;ps ne;kn 	你说什么呢	c=1 d=1 t=9687
nǐ;re shén;ru me;ps 	你什么	c=1 d=0.0520787 t=9687
nǐ;re shén;ru me;ps shí;oc hòu;ru 	你什么时候	c=1 d=0.186374 t=9687
nǐ;re shì;bv yǒu;yu,uy 	你室友	c=1 d=0.00637737 t=9687
nǐ;re shì;op,ov 	你是	c=5 d=0.251579 t=9687
nǐ;re shì;op,ov wǒ;pd,pp 	你是我	c=1 d=0.217621 t=9687
nǐ;re wèi;dd shén;ru me;ps 	你为什么	c=1 d=0.618783 t=9687
nǐ;re xiàn;wj zài;ta,ut 	你现在	c=2 d=0.0561346 t=9687
nǐ;re yì;aa shuō;yd 	你一说	c=1 d=0.373439 t=9687
nǐ;re yě;gg shì;op,ov 	你也是	c=1 d=0.0218184 t=9687
nǐ;re yǐ;rd,ry wéi;dd 	你以为	c=1 d=0.0155297 t=9687
nǐ;re yǒu;ou,uo 	你有	c=2 d=0.985112 t=9687
nǐ;re zhè;zw zhǒng;hv 	你这种	c=1 d=0.121238 t=9687
nǐ;re zhī;uk,ku dào;zu zì;pa,po jǐ;ag,vg 	你知道自己	c=1 d=9.90555e-07 t=9687
nǐ;re zhǎo;fg 	你找	c=1 d=0.810584 t=9687
nǐ;re zì;pa,po jǐ;ag,vg 	你自己	c=1 d=0.0987662 t=9687
nǚ;aa,vh 	女	c=1 d=0.704688 t=9687
